time_period,time_identifier,level,country_code,country_name,school_type,characteristic_breakdown,characteristic_label,characteristic_2,headcount
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Female,22910
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Black_African,Ethnicity,Total,19260
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Male,9565
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Female,9695
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Asian,Ethnicity,Total,36070
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Male,18535
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Female,17535
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity,Total,58050
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity_gender,Male,29595
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity_gender,Female,28460
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Asian_Total,Ethnicity,Total,339465
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Asian_Total,Ethnicity_gender,Male,173495
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Asian_Total,Ethnicity_gender,Female,165970
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Indian,Ethnicity,Total,86440
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Indian,Ethnicity_gender,Male,44555
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Indian,Ethnicity_gender,Female,41880
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Pakistani,Ethnicity,Total,142390
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Pakistani,Ethnicity_gender,Male,72670
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Pakistani,Ethnicity_gender,Female,69720
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Bangladeshi,Ethnicity,Total,57115
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Male,28790
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Bangladeshi,Ethnicity_gender,Female,28325
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity,Total,53520
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Male,27480
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_Asian_background,Ethnicity_gender,Female,26040
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Black_Total,Ethnicity,Total,179155
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Black_Total,Ethnicity_gender,Male,90315
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Black_Total,Ethnicity_gender,Female,88840
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_Caribbean,Ethnicity,Total,44600
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Male,22660
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_Caribbean,Ethnicity_gender,Female,21945
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_African,Ethnicity,Total,112180
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_African,Ethnicity_gender,Male,56305
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Black_African,Ethnicity_gender,Female,55875
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_black_background,Ethnicity,Total,22375
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Male,11355
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Female,11020
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Chinese,Ethnicity,Total,11770
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Chinese,Ethnicity_gender,Male,5790
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Chinese,Ethnicity_gender,Female,5980
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity,Total,52560
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Male,27040
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Female,25515
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity,Total,911570
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Male,464010
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Female,447560
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity,Total,21840
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity_gender,Male,11120
201112,,NATIONAL,E92000001,England,State-funded primary,Ethnicity_Major_Unclassified,Ethnicity_gender,Female,10720
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year,Total,304530
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year_gender,Male,154335
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Nursery,NC_year_gender,Female,150195
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year,Total,605995
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year_gender,Male,310005
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Reception,NC_year_gender,Female,295990
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year,Total,589430
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year_gender,Male,301340
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_1,NC_year_gender,Female,288090
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year,Total,578230
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year_gender,Male,295315
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_2,NC_year_gender,Female,282915
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year,Total,564475
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year_gender,Male,288285
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_3,NC_year_gender,Female,276190
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year,Total,547920
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year_gender,Male,279780
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_4,NC_year_gender,Female,268135
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year,Total,511730
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year_gender,Male,261065
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_5,NC_year_gender,Female,250665
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year,Total,511835
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year_gender,Male,260320
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_6,NC_year_gender,Female,251510
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year,Total,2620
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year_gender,Male,1360
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_7,NC_year_gender,Female,1260
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year,Total,90
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year_gender,Male,40
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_8,NC_year_gender,Female,50
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year,Total,35
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year_gender,Male,15
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_9,NC_year_gender,Female,20
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year,Total,35
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year_gender,Male,15
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_10,NC_year_gender,Female,15
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year,Total,25
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year_gender,Male,10
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_11,NC_year_gender,Female,15
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Not_followed,NC_year,Total,60
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Not_followed,NC_year_gender,Male,30
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Not_followed,NC_year_gender,Female,30
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year,Total,0
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year_gender,Male,0
201112,,NATIONAL,E92000001,England,State-funded primary,NC_Year_Unclassified,NC_year_gender,Female,0
201112,,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Eligible,Total,766530
201112,,NATIONAL,E92000001,England,State-funded primary,FSM_NotEligible,FSM_Eligible,Total,3450475
201112,,NATIONAL,E92000001,England,State-funded primary,FSM_Unclassified,FSM_Eligible,Total,0
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_No_identified_SEN,SEN_provision,Total,3437345
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_Statement_or_EHCP,SEN_provision,Total,58535
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_provision_SEN_Support,SEN_provision,Total,721120
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Autistic_spectrum_disorder,SEN_primary_need,Total,24445
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Hearing_impairment,SEN_primary_need,Total,7510
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Moderate_learning_difficulty,SEN_primary_need,Total,72325
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Multi-sensory_impairment,SEN_primary_need,Total,540
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Other_difficulty/disability,SEN_primary_need,Total,13735
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Physical_disability,SEN_primary_need,Total,13365
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Profound_and_multiple_learning_difficulty,SEN_primary_need,Total,1520
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Behavioural_emotional_and_social_difficulties,SEN_primary_need,Total,61665
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Speech_language_and_communications_needs,SEN_primary_need,Total,96665
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Severe_learning_difficulty,SEN_primary_need,Total,4480
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Specific_learning_difficulty,SEN_primary_need,Total,31580
201112,,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need_Visual_impairment,SEN_primary_need,Total,4345
201112,,NATIONAL,E92000001,England,State-funded secondary,Total,Total,Total,3234875
201112,,NATIONAL,E92000001,England,State-funded secondary,Gender_male,Gender,Total,1629675
201112,,NATIONAL,E92000001,England,State-funded secondary,Gender_female,Gender,Total,1605205
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age,Total,4615
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age_gender,Male,2350
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_4_and_under,Age_gender,Female,2270
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age,Total,2490
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age_gender,Male,1255
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_5,Age_gender,Female,1240
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age,Total,2240
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age_gender,Male,1135
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_6,Age_gender,Female,1105
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age,Total,2195
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age_gender,Male,1090
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_7,Age_gender,Female,1105
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age,Total,2040
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age_gender,Male,1040
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_8,Age_gender,Female,1000
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age,Total,17580
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age_gender,Male,9005
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_9,Age_gender,Female,8575
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age,Total,21585
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age_gender,Male,10995
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_10,Age_gender,Female,10590
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age,Total,532655
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age_gender,Male,270565
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_11,Age_gender,Female,262090
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age,Total,550230
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age_gender,Male,279825
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_12,Age_gender,Female,270405
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age,Total,555465
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age_gender,Male,281810
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_13,Age_gender,Female,273655
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age,Total,568500
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age_gender,Male,287920
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_14,Age_gender,Female,280575
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age,Total,552010
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age_gender,Male,279780
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_15,Age_gender,Female,272230
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age,Total,219465
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age_gender,Male,105680
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_16,Age_gender,Female,113785
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age,Total,180825
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age_gender,Male,85170
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_17,Age_gender,Female,95655
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age,Total,21860
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age_gender,Male,11525
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_18,Age_gender,Female,10335
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age,Total,1125
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age_gender,Male,530
201112,,NATIONAL,E92000001,England,State-funded secondary,Age_19_and_over,Age_gender,Female,595
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity,Total,2577005
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity_gender,Male,1298750
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_White_Total,Ethnicity_gender,Female,1278255
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity,Total,2444425
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity_gender,Male,1231880
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_White_British,Ethnicity_gender,Female,1212545
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity,Total,11535
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity_gender,Male,5785
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Irish,Ethnicity_gender,Female,5745
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity,Total,1125
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Male,575
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Female,550
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity,Total,4910
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Male,2465
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Female,2440
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity,Total,115010
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Male,58040
201112,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Female,56970
