year,level,country_code,country,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Major_Black_Total,Total,161195
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,79510
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,81685
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,42895
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,21050
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,21845
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Black_African,Total,99925
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,49235
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,50690
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,18375
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,9225
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,9150
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Chinese,Total,12960
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,6455
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,6505
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,45800
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,23610
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,22190
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,803805
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,403855
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,399950
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Unclassified,Total,38445
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Male,19605
201314,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Female,18845
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Nursery,Total,2580
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Male,1305
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Female,1275
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Reception,Total,4810
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Male,2355
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Female,2455
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_1,Total,4440
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Male,2210
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Female,2225
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_2,Total,3695
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Male,1880
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Female,1815
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_3,Total,3540
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Male,1765
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Female,1775
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_4,Total,3115
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Male,1575
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Female,1540
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_5,Total,17240
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Male,8745
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Female,8495
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_6,Total,19495
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Male,9955
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Female,9540
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_7,Total,521140
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Male,265080
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Female,256065
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_8,Total,527030
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Male,267225
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Female,259805
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_9,Total,537465
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Male,272560
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Female,264910
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_10,Total,551925
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Male,280040
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Female,271885
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_11,Total,548475
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Male,277440
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Female,271035
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_12_and_above,Total,436310
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Male,208970
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Female,227340
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Not_followed,Total,95
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Not_followed,Male,65
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Not_followed,Female,30
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Unclassified,Total,0
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Male,0
201314,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Female,0
201314,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Eligible,Total,464850
201314,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_NotEligible,Total,2716515
201314,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Unclassified,Total,0
201314,NATIONAL,E92000001,England,State-funded secondary,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,782030
201314,NATIONAL,E92000001,England,State-funded secondary,FSM_eligible_in_last_6_years,FSM_not_eligible_in_last_6_years,Total,1960430
201314,NATIONAL,E92000001,England,State-funded secondary,FSM_eligible_in_last_6_years,FSM_unclassified_in_last_6_years,Total,438900
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_Provision_No_SEN,Total,2615240
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,59700
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_without_statement,Total,506420
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_Unclassified,Total,0
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,25090
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,7125
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,47590
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,265
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,13575
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,9360
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,280
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Behavioural_emotional_and_social_difficulties,Total,62575
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,25620
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,2015
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,36565
201314,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,3875
201314,NATIONAL,E92000001,England,Special,Total,Total,Total,100240
201314,NATIONAL,E92000001,England,Special,Gender,Gender_male,Total,71700
201314,NATIONAL,E92000001,England,Special,Gender,Gender_female,Total,28535
201314,NATIONAL,E92000001,England,Special,Age,Age_4_and_under,Total,5885
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Male,4050
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Female,1835
201314,NATIONAL,E92000001,England,Special,Age,Age_5,Total,4145
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Male,2990
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Female,1155
201314,NATIONAL,E92000001,England,Special,Age,Age_6,Total,4330
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Male,3145
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Female,1185
201314,NATIONAL,E92000001,England,Special,Age,Age_7,Total,4975
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Male,3610
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Female,1365
201314,NATIONAL,E92000001,England,Special,Age,Age_8,Total,5480
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Male,4010
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Female,1470
201314,NATIONAL,E92000001,England,Special,Age,Age_9,Total,5805
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Male,4230
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Female,1575
201314,NATIONAL,E92000001,England,Special,Age,Age_10,Total,6285
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Male,4655
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Female,1635
201314,NATIONAL,E92000001,England,Special,Age,Age_11,Total,8920
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Male,6500
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Female,2425
201314,NATIONAL,E92000001,England,Special,Age,Age_12,Total,9445
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Male,6855
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Female,2590
201314,NATIONAL,E92000001,England,Special,Age,Age_13,Total,10075
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Male,7345
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Female,2725
201314,NATIONAL,E92000001,England,Special,Age,Age_14,Total,10525
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Male,7700
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Female,2825
201314,NATIONAL,E92000001,England,Special,Age,Age_15,Total,10690
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Male,7765
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Female,2925
201314,NATIONAL,E92000001,England,Special,Age,Age_16,Total,5595
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Male,3750
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Female,1845
201314,NATIONAL,E92000001,England,Special,Age,Age_17,Total,4470
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Male,2845
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Female,1625
201314,NATIONAL,E92000001,England,Special,Age,Age_18,Total,3415
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Male,2140
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Female,1275
201314,NATIONAL,E92000001,England,Special,Age,Age_19_and_over,Total,195
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Male,110
201314,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Female,80
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_White_Total,Total,73295
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_White_Total,Male,52805
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_White_Total,Female,20490
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_British,Total,69890
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_British,Male,50455
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_British,Female,19435
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Irish,Total,270
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Irish,Male,195
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Irish,Female,80
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,100
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,65
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,35
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,295
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,210
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,80
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,2740
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,1880
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,860
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Mixed_Total,Total,4435
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,3275
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,1160
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,1480
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,1135
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,350
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,500
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,370
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,130
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,755
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,540
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,220
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,1695
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,1230
201314,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,465
201314,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Asian_Total,Total,8230
